Molecular Weight,C,Compositions,GalNAcS,GalP,GalS,NeuGc,Hex,Pen,Fuc,Neu,HexNAc,NeuAcAc,ManP,Kdn,HexN,HexA,GlcNAcS,Xxx,GlcAS,GalNAcS2,Rha,Xyl,NeuAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
814.2637402877,0,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
773.2371911827,0,[0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
976.3165637877,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
976.3165637877,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
976.3165637877,0,[0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1138.3693872877,0,[0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1421.5416948027,0,[0;0;0;0;3;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1113.4309624327,0,[0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1786.6738909077,0,[0;0;0;0;4;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1494.5580731677,0,[0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2005.7481781427,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1898.6634454577,0,[0;0;0;0;9;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3043.1029016177,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
1348.5001642977,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
910.3515898277,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1883.6334451627,0,[1;0;0;0;5;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],1,0,0,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2681.0067566877,0,[0;0;0;0;7;0;2;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1681.6425311427,0,[0;0;0;0;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2897.0449927477,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
725.2827819227,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
725.2827819227,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1088.3993279577,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1582.5741171977,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1697.6374457727,0,[0;0;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2169.8166517127,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1437.5366094327,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2035.7223573327,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1131.4415271327,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
764.2936809577,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1129.4258770627,0,[0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
951.3781389327,0,[0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1097.4360478027,0,[0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1334.5208997377,0,[0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1334.5208997377,0,[0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
766.3093310277,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
766.3093310277,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1787.6691398727,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
480.1261244777,0,[0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
545.2193937227,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1891.7052506727,0,[0;0;0;0;5;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2152.8013359777,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1437.5366094327,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
764.2936809577,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1745.6473418027,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1745.6473418027,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1745.6473418027,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
869.3250407227,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
869.3250407227,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
869.3250407227,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
969.3887036327,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1873.6695338327,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2035.7223573327,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
682.2405827477,0,[0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1209.4256023527,0,[0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2035.7223573327,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2532.9331977477,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
2587.9390114127,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
926.3465044577,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1038.2693388677,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,NH3/H,1,,,0,0,0,0
747.1739222327,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NH3/H,1,,,0,0,0,0
690.2569014877,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
690.2569014877,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2532.9331977477,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1420.5212936977,0,[0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1681.6425311427,0,[0;0;0;0;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1347.5049153327,0,[0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
709.2878672927,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1421.5416948027,0,[0;0;0;0;3;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1681.6425311427,0,[0;0;0;0;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1802.6688055377,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
528.2040779877,0,[0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
487.1775288827,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3551.2569554177,0,[0;0;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
690.2569014877,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2030.7798126177,0,[0;0;0;0;3;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
545.2193937227,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1802.6688055377,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2425.8861879127,0,[0;0;0;0;4;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2393.8031490327,0,[0;0;1;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2691.9499700727,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
1583.5945183027,0,[0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1131.4415271327,0,[0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
981.3523181227,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
910.3515898277,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1259.4888713027,0,[0;0;0;0;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
1744.6269406977,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2532.9331977477,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2126.7744525377,0,[0;0;0;0;7;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1494.5580731677,0,[0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2372.8960243177,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2226.8381154477,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
690.2569014877,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2898.0653938527,0,[0;0;0;0;8;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1453.5315240627,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1074.4200633977,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1744.6269406977,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
853.3301260927,0,[0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
690.2569014877,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
440.1880339577,0,[0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1379.4947445927,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2384.8596388077,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2238.8017299377,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1184.4316907277,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2126.7744525377,0,[0;0;0;0;7;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1494.5580731677,0,[0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1],0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1453.5315240627,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2312.8385094077,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1640.6159820377,0,[0;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
6475.3757275727,0,[0;0;0;0;15;0;6;0;14;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,15,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1681.6425311427,0,[0;0;0;0;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1818.6637201677,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2224.8224653777,0,[0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
